MemberId,company,createdAt,currency,isActive,lastTransactionAmount,lastTransactionAt,role,tier,totalAmountDonated,type
201570,,2021-06-04 15:45,USD,True,-188.49,2021-06-04 02:56,CONTRIBUTOR,0,0.0,USER
201659,,2021-06-04 21:44,USD,True,20.0,2021-06-04 21:44,BACKER,0,20.0,USER
201710,,2021-06-05 06:10,USD,True,25.0,2021-06-05 06:10,BACKER,0,25.0,USER
201762,,2021-06-05 14:35,USD,True,50.0,2021-06-05 14:35,BACKER,0,50.0,USER
201944,,2021-06-06 10:16,USD,True,5.0,2021-12-02 00:19,BACKER,0,35.0,USER
202020,,2021-06-06 19:17,USD,True,20.0,2021-06-06 19:17,BACKER,0,20.0,USER
202887,@acquia,2021-06-10 03:49,USD,True,2.0,2023-01-02 06:03,BACKER,0,731.0,USER
203055,,2021-06-10 20:03,USD,True,10.0,2024-08-11 11:04,BACKER,0,140.0,USER
203425,,2021-06-12 17:23,USD,True,20.0,2021-06-12 17:23,BACKER,0,20.0,USER
203503,,2021-06-13 02:03,USD,True,5.0,2021-06-13 02:03,BACKER,0,5.0,USER
203546,,2021-06-13 10:35,USD,True,5.0,2021-12-02 00:23,BACKER,0,35.0,USER
203599,,2021-06-13 16:08,USD,True,5.0,2021-06-13 16:08,BACKER,0,5.0,USER
203960,,2021-06-14 23:53,USD,True,5.0,2024-08-01 05:07,BACKER,0,335.0,USER
204008,,2021-06-15 06:06,USD,True,-5.0,2023-10-03 15:37,CONTRIBUTOR,0,0.0,USER
204392,,2021-06-16 14:27,USD,True,5.0,2024-08-02 08:01,BACKER,0,63.0,USER
204805,,2021-06-18 14:54,USD,True,2.0,2022-01-18 10:29,BACKER,0,16.0,USER
204831,,2021-06-18 18:05,USD,True,5.0,2021-06-18 18:05,BACKER,0,5.0,USER
204855,,2021-06-18 20:34,USD,True,10.0,2021-06-18 20:34,BACKER,0,10.0,USER
204857,,2021-06-18 20:47,USD,True,10.0,2021-06-18 20:47,BACKER,0,10.0,USER
204877,,2021-06-18 23:12,USD,True,5.0,2023-07-30 10:03,BACKER,0,75.0,USER
204903,,2021-06-19 05:56,USD,True,20.91,2021-06-19 05:56,BACKER,0,20.91,USER
204930,,2021-06-19 09:55,USD,True,10.0,2021-06-19 09:55,BACKER,0,10.0,USER
205263,,2021-06-20 23:43,USD,True,5.0,2021-06-20 23:43,BACKER,0,5.0,USER
206846,,2021-06-27 20:00,USD,True,5.0,2021-06-27 20:00,BACKER,0,5.0,USER
206983,,2021-06-28 15:15,USD,True,11.0,2024-01-08 20:34,BACKER,0,26.0,USER
207062,,2021-06-28 22:31,USD,True,2.0,2023-01-01 14:08,BACKER,0,43.0,USER
207063,,2021-06-28 22:33,USD,True,2.0,2022-12-01 14:20,BACKER,0,43.0,USER
207853,,2021-07-02 00:35,USD,True,2.0,2023-01-01 14:09,BACKER,0,38.0,USER
208444,,2021-07-05 12:40,USD,True,2.0,2022-08-02 05:18,BACKER,0,28.0,USER
209258,,2021-07-08 16:41,USD,True,5.0,2023-01-08 10:14,BACKER,0,95.0,USER
209418,,2021-07-09 00:32,USD,True,2.88,2022-04-02 03:05,BACKER,0,28.8,USER
210275,,2021-07-13 13:56,USD,True,2.0,2021-09-13 10:52,BACKER,0,6.0,USER
210897,,2021-07-15 12:58,USD,True,5.0,2021-07-15 12:58,BACKER,0,5.0,USER
211437,,2021-07-17 17:53,USD,True,1.0,2022-03-01 17:10,BACKER,0,9.0,USER
211448,,2021-07-17 19:03,USD,True,10.0,2021-07-17 19:03,BACKER,0,10.0,USER
211634,,2021-07-18 21:16,USD,True,5.0,2021-07-18 21:16,BACKER,0,5.0,USER
212131,,2021-07-20 14:28,USD,True,10.0,2021-07-20 14:28,BACKER,0,10.0,USER
213245,,2021-07-24 18:57,USD,True,5.0,2021-07-24 18:57,BACKER,0,5.0,USER
213318,,2021-07-25 05:25,USD,True,5.0,2021-07-25 05:25,BACKER,0,5.0,USER
213395,,2021-07-25 17:55,USD,True,5.0,2021-07-25 17:55,BACKER,0,5.0,USER
213433,,2021-07-26 04:02,USD,True,10.0,2021-07-26 04:02,BACKER,0,10.0,USER
213665,,2021-07-27 02:59,USD,True,2.0,2023-01-01 14:17,BACKER,0,36.0,USER
213719,,2021-07-27 11:38,USD,True,5.0,2021-07-27 11:38,BACKER,0,5.0,USER
213726,,2021-07-27 12:11,USD,True,5.0,2021-07-27 12:11,BACKER,0,5.0,USER
213793,,2021-07-27 17:49,USD,True,10.0,2021-07-27 17:49,BACKER,0,10.0,USER
214161,,2021-07-29 14:01,USD,True,2.0,2023-01-01 14:19,BACKER,0,36.0,USER
215109,,2021-08-03 07:46,USD,True,1.0,2021-08-03 07:46,BACKER,0,1.0,USER
215570,,2021-08-04 19:04,USD,True,2.0,2023-01-01 15:02,BACKER,0,36.0,USER
215596,,2021-08-04 21:06,USD,True,5.0,2021-10-02 01:15,BACKER,0,12.0,USER
215638,,2021-08-05 01:38,USD,True,2.0,2022-07-02 04:15,BACKER,0,24.0,USER
216963,,2021-08-10 22:31,USD,True,2.0,2023-01-01 15:04,BACKER,0,36.0,USER
217859,,2021-08-14 08:28,USD,True,2.0,2022-02-02 03:10,BACKER,0,14.0,USER
218072,,2021-08-15 19:43,USD,True,25.0,2021-08-15 19:43,BACKER,0,25.0,USER
218327,,2021-08-16 19:47,USD,True,2.0,2023-01-01 15:06,BACKER,0,34.0,USER
219181,,2021-08-19 07:51,USD,True,5.0,2021-08-19 07:51,BACKER,0,5.0,USER
219475,,2021-08-20 13:00,USD,True,2.0,2022-03-20 11:29,BACKER,0,16.0,USER
219623,,2021-08-21 01:15,USD,True,10.0,2021-11-01 22:06,BACKER,0,40.0,USER
221114,,2021-08-27 03:00,USD,True,1.0,2024-08-26 10:08,BACKER,0,37.0,USER
221184,,2021-08-27 09:42,USD,True,10.0,2021-08-27 09:42,BACKER,0,10.0,USER
221982,,2021-08-30 13:20,USD,True,5.0,2021-08-30 13:20,BACKER,0,5.0,USER
223481,,2021-09-03 17:53,USD,True,5.0,2021-11-05 08:02,BACKER,0,10.0,USER
223511,,2021-09-03 19:31,USD,True,2.0,2022-10-02 06:19,BACKER,0,28.0,USER
223825,,2021-09-05 03:15,USD,True,10.0,2021-09-05 03:15,BACKER,0,10.0,USER
224470,,2021-09-07 21:46,USD,True,5.0,2021-09-07 21:46,BACKER,0,5.0,USER
224695,,2021-09-08 19:37,USD,True,2.0,2022-05-02 00:18,BACKER,0,18.0,USER
224712,,2021-09-08 21:15,USD,True,25.0,2021-09-08 21:15,BACKER,0,25.0,USER
225685,,2021-09-13 16:42,USD,True,20.0,2021-09-13 16:42,BACKER,0,20.0,USER
226330,,2021-09-16 09:16,USD,True,5.0,2022-10-02 04:21,BACKER,0,65.0,ORGANIZATION
226787,,2021-09-18 03:05,USD,True,20.0,2022-11-13 01:39,BACKER,0,30.0,USER
226828,,2021-09-18 11:06,USD,True,5.0,2023-12-01 10:08,BACKER,0,135.0,USER
227037,,2021-09-19 18:19,USD,True,13.69,2022-08-02 04:48,BACKER,0,34.24,USER
227047,,2021-09-19 19:03,USD,True,10.0,2021-09-19 19:03,BACKER,0,10.0,USER
227062,,2021-09-19 21:06,USD,True,5.0,2021-09-19 21:06,BACKER,0,5.0,USER
228381,,2021-09-25 21:37,USD,True,50.0,2021-09-25 21:37,BACKER,0,50.0,USER
228449,,2021-09-26 09:53,USD,True,2.0,2023-01-01 16:06,BACKER,0,30.0,USER
229129,,2021-09-29 15:25,USD,True,20.0,2024-03-20 22:06,BACKER,0,25.0,USER
229461,,2021-09-30 22:13,USD,True,15.0,2021-09-30 22:13,BACKER,0,15.0,USER
230213,,2021-10-04 20:24,USD,True,20.0,2021-10-04 20:24,BACKER,0,20.0,USER
230339,,2021-10-05 10:58,USD,True,5.0,2021-10-05 10:58,BACKER,0,5.0,USER
231318,,2021-10-08 22:49,USD,True,20.0,2021-10-08 22:49,BACKER,0,20.0,USER
231478,,2021-10-09 18:42,USD,True,2.0,2022-03-02 03:17,BACKER,0,12.0,USER
232002,,2021-10-12 12:57,USD,True,5.0,2021-10-12 12:57,BACKER,0,5.0,ORGANIZATION
232488,,2021-10-14 13:54,USD,True,2.0,2021-11-14 11:53,BACKER,0,4.0,USER
232862,,2021-10-15 22:21,USD,True,2.0,2021-10-15 22:21,BACKER,0,2.0,USER
234289,,2021-10-21 17:22,USD,True,10.0,2021-10-21 17:22,BACKER,0,10.0,USER
234305,,2021-10-21 18:26,USD,True,5.0,2023-04-02 13:17,BACKER,0,90.0,USER
234773,,2021-10-23 19:32,USD,True,25.0,2021-10-23 19:32,BACKER,0,25.0,USER
236281,,2021-10-29 00:34,USD,True,5.0,2023-01-01 17:01,BACKER,0,75.0,USER
236575,,2021-10-30 02:36,USD,True,2.0,2023-01-01 17:02,BACKER,0,30.0,USER
236955,,2021-11-01 09:54,USD,True,20.0,2022-07-25 11:51,BACKER,0,30.0,USER
236991,,2021-11-01 12:27,USD,True,10.0,2021-11-01 12:27,BACKER,0,10.0,USER
238485,,2021-11-05 02:55,USD,True,5.0,2023-01-01 17:04,BACKER,0,75.0,USER
238802,,2021-11-05 19:07,USD,True,333.0,2021-11-05 19:07,BACKER,0,333.0,USER
239126,,2021-11-07 09:42,USD,True,10.0,2024-08-01 07:08,BACKER,0,340.0,USER
239216,,2021-11-07 18:53,USD,True,5.0,2023-01-01 18:33,BACKER,0,10.0,USER
239384,,2021-11-08 14:47,USD,True,2.0,2023-01-30 10:25,BACKER,0,6.0,USER
239455,,2021-11-08 17:39,USD,True,2.0,2022-09-06 00:15,BACKER,0,22.0,USER
241097,,2021-11-12 14:46,USD,True,5.0,2021-11-12 14:46,BACKER,0,5.0,USER
241316,,2021-11-13 12:56,USD,True,10.0,2021-11-13 12:56,BACKER,0,10.0,USER
241617,,2021-11-14 16:39,USD,True,10.72,2021-11-14 16:39,BACKER,0,10.72,USER
241686,,2021-11-14 20:31,USD,True,5.0,2021-11-14 20:31,BACKER,0,5.0,USER
242786,,2021-11-17 20:48,USD,True,10.0,2021-11-17 20:48,BACKER,0,10.0,USER
242991,,2021-11-18 12:42,USD,True,10.0,2024-08-02 07:11,BACKER,0,170.0,USER
244871,,2021-11-23 11:08,USD,True,2.0,2024-08-01 17:02,BACKER,0,80.0,USER
245492,,2021-11-24 11:07,USD,True,10.0,2021-11-24 11:07,BACKER,0,10.0,USER
246554,,2021-11-26 23:53,USD,True,10.0,2021-11-26 23:53,BACKER,0,10.0,USER
246556,,2021-11-27 00:09,USD,True,5.0,2021-11-27 00:09,BACKER,0,5.0,USER
246821,,2021-11-27 22:14,USD,True,20.0,2021-11-27 22:14,BACKER,0,20.0,USER
246979,,2021-11-28 16:48,USD,True,5.0,2024-08-01 07:09,BACKER,0,165.0,USER
247557,,2021-11-30 10:42,USD,True,2.0,2024-07-30 10:29,BACKER,0,68.0,USER
247908,,2021-11-30 20:59,USD,True,5.0,2021-11-30 20:59,BACKER,0,5.0,USER
248533,,2021-12-01 21:12,USD,True,10.0,2020-12-22 19:49,BACKER,0,60.0,USER
249334,,2021-12-03 15:20,USD,True,20.0,2021-12-03 15:20,BACKER,0,20.0,USER
249693,,2021-12-03 20:33,USD,True,2.0,2023-01-01 18:09,BACKER,0,28.0,USER
250293,,2021-12-04 20:28,USD,True,4.0,2023-01-02 09:16,BACKER,0,48.0,USER
250554,,2021-12-05 15:41,USD,True,10.0,2021-12-05 15:41,BACKER,0,30.0,USER
253927,,2021-12-11 16:45,USD,True,10.0,2023-12-01 12:06,BACKER,0,30.0,USER
254875,,2021-12-13 21:37,USD,True,20.0,2021-12-13 21:37,BACKER,0,20.0,USER
256033,,2021-12-16 09:02,USD,True,2.0,2023-01-01 18:16,BACKER,0,26.0,USER
257798,,2021-12-21 17:34,USD,True,2.0,2023-01-01 18:19,BACKER,0,26.0,USER
258564,,2021-12-23 09:16,USD,True,2.0,2022-12-08 05:58,BACKER,0,22.0,USER
259012,,2021-12-24 14:57,USD,True,10.0,2022-12-26 19:07,BACKER,0,20.0,USER
259225,,2021-12-25 16:06,USD,True,10.0,2021-12-25 16:06,BACKER,0,10.0,USER
259413,,2021-12-26 20:03,USD,True,1.0,2022-12-13 11:24,BACKER,0,12.0,USER
259450,,2021-12-27 02:23,USD,True,100.0,2021-12-27 02:23,BACKER,0,100.0,USER
259643,,2021-12-27 17:45,USD,True,5.0,2023-10-02 13:06,BACKER,0,23.0,USER
261474,,2021-12-31 17:24,USD,True,5.0,2022-02-01 19:09,BACKER,0,10.0,USER
261707,,2021-12-31 23:14,USD,True,20.0,2023-12-31 20:59,BACKER,0,40.0,USER
261790,,2022-01-01 01:33,USD,True,50.0,2022-01-01 01:33,BACKER,0,50.0,USER
262126,,2022-01-02 03:56,USD,True,20.0,2022-07-01 12:25,BACKER,0,140.0,USER
262265,,2022-01-02 18:13,USD,True,5.0,2022-01-02 18:13,BACKER,0,5.0,USER
262489,,2022-01-03 14:25,USD,True,10.0,2024-01-01 12:06,BACKER,0,20.0,USER
262769,,2022-01-04 04:44,USD,True,10.0,2024-07-27 11:17,BACKER,0,255.0,USER
263138,,2022-01-05 02:45,USD,True,5.0,2022-01-05 02:45,BACKER,0,5.0,USER
263443,,2022-01-06 01:11,USD,True,1.0,2024-01-31 11:16,BACKER,0,26.0,USER
263633,,2022-01-06 18:04,USD,True,20.0,2022-01-06 18:04,BACKER,0,20.0,USER
263980,,2022-01-07 15:20,USD,True,5.0,2022-01-07 15:20,BACKER,0,5.0,USER
263995,,2022-01-07 15:53,USD,True,14.7,2022-01-07 15:53,BACKER,0,14.7,USER
264021,,2022-01-07 16:59,USD,True,2.0,2022-01-07 16:59,BACKER,0,2.0,USER
264249,,2022-01-08 17:20,USD,True,25.0,2022-01-08 17:20,BACKER,0,25.0,USER
264689,,2022-01-10 14:18,USD,True,20.0,2022-01-10 14:18,BACKER,0,20.0,USER
265633,,2022-01-13 10:35,USD,True,5.0,2021-03-07 19:01,BACKER,0,25.0,USER
266085,,2022-01-15 00:07,USD,True,20.0,2022-01-15 00:07,BACKER,0,20.0,USER
267319,,2022-01-18 20:25,USD,True,-32.16,2022-01-18 04:59,CONTRIBUTOR,0,0.0,USER
267646,,2022-01-19 19:37,USD,True,150.0,2022-01-19 19:37,BACKER,0,150.0,USER
267647,,2022-01-19 19:37,0,True,0.0,2024-08-27 09:14,BACKER,0,346.67,ORGANIZATION
267661,,2022-01-19 20:52,USD,True,2.0,2023-01-19 10:37,BACKER,0,26.0,USER
267706,,2022-01-20 00:14,USD,True,2.0,2023-01-01 19:18,BACKER,0,24.0,USER
268001,,2022-01-20 22:56,USD,True,5.0,2022-01-20 22:56,BACKER,0,5.0,USER
268016,DJH Projects,2022-01-20 23:11,USD,True,10.0,2022-01-20 23:11,BACKER,0,10.0,USER
268163,,2022-01-21 13:15,USD,True,10.0,2022-01-21 13:15,BACKER,0,10.0,USER
268602,,2022-01-23 07:17,USD,True,30.0,2022-01-23 07:29,BACKER,0,32.0,USER
268605,,2022-01-23 07:29,USD,True,2.0,2022-01-23 07:17,BACKER,0,32.0,USER
268665,,2022-01-23 16:29,USD,True,20.0,2022-01-23 16:29,BACKER,0,20.0,USER
269207,,2022-01-25 11:43,USD,True,20.0,2022-01-25 11:43,BACKER,0,20.0,USER
269668,,2022-01-26 20:18,USD,True,2.0,2022-01-26 20:18,BACKER,0,2.0,USER
269799,,2022-01-27 08:55,USD,True,4.0,2023-01-27 10:21,BACKER,0,52.0,USER
271081,,2022-02-01 16:19,USD,True,10.0,2022-02-01 16:19,BACKER,0,10.0,USER
271232,,2022-02-02 07:05,USD,True,31.67,2022-02-02 07:05,BACKER,0,31.67,USER
272160,,2022-02-05 15:02,USD,True,5.0,2023-01-05 11:30,BACKER,0,60.0,USER
272334,,2022-02-06 13:21,USD,True,5.0,2022-02-06 13:21,BACKER,0,5.0,USER
272510,,2022-02-07 09:30,USD,True,10.0,2022-02-07 09:30,BACKER,0,10.0,USER
272605,,2022-02-07 15:57,USD,True,5.0,2022-07-07 10:59,BACKER,0,30.0,USER
273701,,2022-02-11 16:08,USD,True,20.0,2022-02-11 16:08,BACKER,0,20.0,USER
274046,,2022-02-13 04:30,USD,True,50.0,2022-02-13 04:30,BACKER,0,50.0,USER
274057,,2022-02-13 09:32,USD,True,15.0,2022-02-13 09:32,BACKER,0,15.0,USER
274197,,2022-02-13 21:24,USD,True,2.0,2022-12-13 10:36,BACKER,0,34.0,USER
274566,,2022-02-15 07:40,USD,True,10.0,2022-02-15 07:40,BACKER,0,10.0,USER
275442,,2022-02-18 18:44,USD,True,3.0,2022-02-18 18:44,BACKER,0,3.0,USER
275480,,2022-02-19 00:47,USD,True,100.0,2022-02-19 00:47,BACKER,0,100.0,USER
275546,,2022-02-19 14:04,USD,True,1.0,2022-11-01 09:07,BACKER,0,37.0,USER
275616,,2022-02-19 22:15,USD,True,20.0,2022-02-19 22:15,BACKER,0,20.0,USER
275625,,2022-02-19 22:42,USD,True,15.0,2022-02-19 22:42,BACKER,0,15.0,USER
275700,,2022-02-20 14:40,USD,True,7.0,2022-02-20 14:40,BACKER,0,7.0,USER
275741,,2022-02-20 18:27,USD,True,20.0,2022-02-20 18:27,BACKER,0,20.0,USER
276060,,2022-02-22 00:34,USD,True,2.0,2023-01-01 20:18,BACKER,0,22.0,USER
276215,,2022-02-22 14:48,USD,True,10.0,2022-02-22 14:48,BACKER,0,10.0,USER
276375,,2022-02-23 02:54,USD,True,10.0,2022-02-23 02:54,BACKER,0,10.0,USER
276698,,2022-02-24 05:14,USD,True,3.0,2022-07-01 12:13,BACKER,0,15.0,USER
276781,,2022-02-24 15:45,USD,True,20.0,2022-02-24 15:45,BACKER,0,20.0,USER
276789,,2022-02-24 17:25,USD,True,10.0,2022-02-24 17:25,BACKER,0,10.0,USER
277636,,2022-02-28 18:13,USD,True,20.0,2022-02-28 18:13,BACKER,0,20.0,USER
279437,neptium,2022-03-08 10:54,USD,True,2.0,2022-05-01 17:17,BACKER,0,6.0,USER
279464,,2022-03-08 13:02,USD,True,20.0,2022-03-08 13:02,BACKER,0,20.0,USER
280099,,2022-03-10 15:57,USD,True,3.0,2022-03-10 15:57,BACKER,0,3.0,USER
280480,,2022-03-11 23:32,USD,True,24.0,2024-02-01 23:07,BACKER,0,70.0,USER
280537,@fox-technologies-llc,2022-03-12 05:02,USD,True,2.0,2023-01-01 21:09,BACKER,0,22.0,USER
280550,,2022-03-12 06:37,USD,True,2.0,2023-01-01 21:09,BACKER,0,22.0,USER
281360,,2022-03-15 17:07,USD,True,21.0,2022-03-15 17:07,BACKER,0,21.0,USER
282083,,2022-03-18 00:01,USD,True,20.0,2022-03-18 00:01,BACKER,0,20.0,USER
282218,,2022-03-18 13:28,USD,True,1.0,2023-11-01 14:10,BACKER,0,20.0,USER
282343,,2022-03-18 23:00,USD,True,5.0,2022-03-18 23:00,BACKER,0,5.0,USER
282519,,2022-03-19 21:36,USD,True,5.0,2023-01-19 10:59,BACKER,0,55.0,USER
282588,,2022-03-20 10:25,USD,True,10.0,2022-03-20 10:25,BACKER,0,10.0,USER
282976,,2022-03-21 19:58,USD,True,10.0,2023-01-22 20:16,BACKER,0,35.0,USER
284271,,2022-03-25 01:41,USD,True,150.0,2022-03-25 01:41,BACKER,0,150.0,USER
284628,,2022-03-26 07:59,USD,True,20.0,2022-03-26 07:59,BACKER,0,20.0,USER
284947,,2022-03-27 21:40,USD,True,5.0,2024-07-27 11:39,BACKER,0,145.0,USER
284971,,2022-03-28 00:13,USD,True,10.0,2022-03-28 00:13,BACKER,0,10.0,USER
285056,,2022-03-28 09:54,USD,True,1.0,2023-06-02 10:03,BACKER,0,10.0,USER
285675,,2022-03-30 09:04,USD,True,5.0,2022-06-01 15:13,BACKER,0,15.0,USER
287086,,2022-04-03 20:58,USD,True,10.0,2022-04-03 20:58,BACKER,0,10.0,USER
287140,,2022-04-04 01:52,USD,True,5.0,2022-04-04 01:52,BACKER,0,5.0,USER
288188,,2022-04-06 15:16,USD,True,2.0,2022-07-01 12:21,BACKER,0,8.0,USER
288608,,2022-04-08 04:43,USD,True,5.0,2022-04-08 04:43,BACKER,0,5.0,USER
288926,,2022-04-09 01:47,USD,True,10.0,2024-07-22 15:45,BACKER,0,335.0,USER
289103,,2022-04-09 19:04,USD,True,10.0,2022-04-09 19:04,BACKER,0,10.0,USER
289115,,2022-04-09 20:41,USD,True,2.0,2023-01-09 11:02,BACKER,0,20.0,USER
289141,,2022-04-09 23:01,USD,True,2.0,2022-07-09 12:07,BACKER,0,8.0,USER
289395,,2022-04-10 23:31,USD,True,30.0,2022-04-10 23:31,BACKER,0,30.0,USER
289477,,2022-04-11 08:54,USD,True,1.2,2022-04-11 08:54,BACKER,0,1.2,USER
289810,,2022-04-12 00:07,USD,True,20.0,2022-04-12 00:07,BACKER,0,20.0,USER
289886,,2022-04-12 07:43,USD,True,10.0,2022-04-12 07:43,BACKER,0,10.0,USER
289913,,2022-04-12 10:30,USD,True,2.0,2022-04-12 10:30,BACKER,0,2.0,USER
290365,,2022-04-13 19:33,USD,True,10.0,2022-04-13 19:33,BACKER,0,10.0,USER
290583,,2022-04-14 13:05,USD,True,1.0,2022-04-14 13:05,BACKER,0,1.0,USER
290600,,2022-04-14 13:50,USD,True,1.4,2022-04-14 13:50,BACKER,0,1.4,USER
290601,,2022-04-14 13:59,USD,True,2.0,2023-01-14 10:53,BACKER,0,20.0,USER
290625,,2022-04-14 15:22,USD,True,1.0,2022-04-14 15:22,BACKER,0,1.0,USER
290666,,2022-04-14 17:30,USD,True,100.0,2022-04-14 17:30,BACKER,0,100.0,USER
290901,,2022-04-15 17:28,USD,True,2.39,2023-01-15 10:22,BACKER,0,23.9,USER
291055,,2022-04-16 16:47,USD,True,10.0,2022-04-16 16:47,BACKER,0,10.0,USER
291177,,2022-04-17 11:50,USD,True,5.0,2022-04-17 11:50,BACKER,0,5.0,USER
291522,,2022-04-19 02:48,USD,True,50.0,2022-04-19 02:48,BACKER,0,50.0,USER
291968,,2022-04-20 18:10,USD,True,25.0,2022-04-20 18:10,BACKER,0,95.0,USER
292983,,2022-04-25 00:40,USD,True,20.0,2022-04-25 00:40,BACKER,0,20.0,USER
293318,,2022-04-26 00:22,USD,True,1.0,2024-04-01 07:08,BACKER,0,9.0,USER
293319,,2022-04-26 00:23,USD,True,1.0,2023-04-01 18:16,BACKER,0,9.0,USER
293605,,2022-04-26 21:37,USD,True,20.0,2024-02-01 23:09,BACKER,0,58.0,USER
293841,,2022-04-27 16:41,USD,True,1.0,2022-04-27 16:41,BACKER,0,1.0,USER
294361,,2022-04-29 09:30,USD,True,2.0,2023-01-29 11:11,BACKER,0,20.0,ORGANIZATION
294666,,2022-04-30 08:02,USD,True,2.0,2022-10-01 19:06,BACKER,0,12.0,USER
294735,,2022-04-30 13:11,USD,True,20.0,2022-04-30 13:11,BACKER,0,20.0,USER
294851,,2022-04-30 20:11,USD,True,2.0,2023-01-01 23:01,BACKER,0,18.0,USER
294886,,2022-04-30 23:03,USD,True,10.0,2022-04-30 23:03,BACKER,0,10.0,USER
294963,,2022-05-01 08:04,USD,True,5.0,2022-05-01 08:04,BACKER,0,5.0,USER
295079,,2022-05-01 17:51,USD,True,5.0,2022-05-01 17:51,BACKER,0,5.0,USER
295317,,2022-05-02 13:14,USD,True,1.0,2024-08-01 20:07,BACKER,0,70.0,USER
297073,,2022-05-08 00:15,USD,True,5.0,2022-05-08 00:15,BACKER,0,5.0,USER
297215,,2022-05-08 16:56,USD,True,5.0,2022-05-08 16:56,BACKER,0,5.0,USER
298294,,2022-05-12 04:16,USD,True,5.0,2022-05-12 04:16,BACKER,0,5.0,USER
298513,,2022-05-12 19:40,USD,True,2.0,2023-01-21 00:02,BACKER,0,18.0,USER
299079,,2022-05-14 09:15,USD,True,2.0,2023-01-14 10:15,BACKER,0,18.0,USER
299654,,2022-05-17 03:02,USD,True,-500.0,2024-08-20 13:32,CONTRIBUTOR,0,0.0,USER
299790,,2022-05-17 17:43,USD,True,2.0,2023-01-17 11:08,BACKER,0,18.0,USER
299889,,2022-05-18 01:42,USD,True,50.0,2022-09-12 16:44,BACKER,0,60.0,USER
300264,,2022-05-19 13:00,USD,True,1.0,2024-08-01 08:10,BACKER,0,27.0,USER
300442,,2022-05-20 00:49,USD,True,10.0,2022-05-20 00:49,BACKER,0,10.0,USER
300683,,2022-05-20 21:35,USD,True,5.0,2022-05-20 21:35,BACKER,0,5.0,USER
300837,,2022-05-21 22:37,USD,True,2.0,2023-01-21 10:18,BACKER,0,18.0,USER
301004,,2022-05-23 07:34,USD,True,5.0,2022-05-23 07:34,BACKER,0,5.0,USER
301858,,2022-05-26 00:06,USD,True,5.0,2022-05-26 00:06,BACKER,0,5.0,USER
302145,,2022-05-27 02:29,USD,True,2.0,2023-01-01 23:17,BACKER,0,21.0,USER
302421,,2022-05-28 02:05,USD,True,2.0,2023-01-27 11:17,BACKER,0,18.0,USER
302597,WharCoTech,2022-05-29 06:08,USD,True,10.0,2024-07-28 11:35,BACKER,0,270.0,USER
302797,,2022-05-30 04:14,USD,True,2.0,2022-10-29 10:43,BACKER,0,12.0,USER
302862,,2022-05-30 10:39,USD,True,20.0,2022-05-30 10:39,BACKER,0,20.0,USER
303221,,2022-05-31 18:59,USD,True,10.0,2022-05-31 18:59,BACKER,0,10.0,USER
303854,,2022-06-02 15:01,USD,True,5.0,2022-06-02 15:01,BACKER,0,5.0,USER
304566,,2022-06-03 17:29,USD,True,5.0,2022-06-03 17:29,BACKER,0,5.0,USER
306297,,2022-06-09 18:52,USD,True,2.0,2023-01-09 11:02,BACKER,0,16.0,USER
306422,,2022-06-10 05:16,USD,True,30.0,2022-06-10 05:16,BACKER,0,30.0,USER
306621,,2022-06-10 16:34,USD,True,10.0,2022-06-10 16:34,BACKER,0,10.0,USER
306778,,2022-06-11 10:14,USD,True,20.0,2024-05-01 21:02,BACKER,0,50.0,USER
307021,,2022-06-12 18:50,USD,True,2.0,2023-01-02 00:08,BACKER,0,16.0,USER
307851,,2022-06-14 18:04,USD,True,10.0,2022-06-14 18:04,BACKER,0,10.0,USER
308101,,2022-06-15 11:59,USD,True,2.0,2023-01-15 11:33,BACKER,0,16.0,USER
308265,,2022-06-15 20:10,USD,True,10.0,2022-06-15 20:10,BACKER,0,10.0,USER
308402,,2022-06-16 08:24,USD,True,10.0,2022-06-16 08:24,BACKER,0,10.0,USER
309583,,2022-06-20 15:44,USD,True,3.0,2023-01-02 00:14,BACKER,0,21.0,USER
310798,,2022-06-24 09:27,USD,True,5.0,2022-06-24 09:27,BACKER,0,5.0,USER
311266,,2022-06-26 10:41,USD,True,25.0,2022-06-26 10:41,BACKER,0,25.0,USER
311394,,2022-06-26 19:14,USD,True,2.0,2022-06-26 19:14,BACKER,0,2.0,USER
312654,,2022-06-30 19:33,USD,True,10.0,2020-05-12 18:43,BACKER,0,20.0,USER
312722,,2022-06-30 22:53,USD,True,10.0,2022-06-30 22:53,BACKER,0,10.0,USER
313295,,2022-07-02 16:37,USD,True,20.0,2022-07-02 16:37,BACKER,0,20.0,USER
313677,,2022-07-04 08:42,USD,True,20.0,2024-03-01 15:02,BACKER,0,420.0,ORGANIZATION
313941,,2022-07-05 05:07,USD,True,1.0,2024-08-01 09:04,BACKER,0,101.0,USER
313975,,2022-07-05 08:06,USD,True,5.0,2023-01-02 01:05,BACKER,0,35.0,USER
314499,,2022-07-06 20:15,USD,True,2.0,2023-01-06 10:06,BACKER,0,14.0,USER
315194,,2022-07-09 19:09,USD,True,15.0,2022-07-09 19:09,BACKER,0,15.0,USER
315481,,2022-07-11 07:31,USD,True,2.0,2023-01-11 11:31,BACKER,0,14.0,USER
